Site,Date,Night,Time,DateTimeOriginal,SpeciesID
FCB-0512,2016-06-01,2016-05-31,0:46:04,2016-06-01 0:46,35K
FCB-0512,2016-06-01,2016-05-31,1:57:43,2016-06-01 1:57,35K
FCB-0512,2016-06-01,2016-05-31,2:34:37,2016-06-01 2:34,35K
FCB-0512,2016-06-01,2016-05-31,3:52:50,2016-06-01 3:52,40K
FCB-0512,2016-06-01,2016-05-31,4:14:42,2016-06-01 4:14,35K
FCB-0512,2016-06-01,2016-06-01,21:45:32,2016-06-01 21:45,40K
FCB-0512,2016-06-01,2016-06-01,21:53:22,2016-06-01 21:53,40K
FCB-0512,2016-06-01,2016-06-01,21:54:16,2016-06-01 21:54,40K
FCB-0512,2016-06-01,2016-06-01,21:55:41,2016-06-01 21:55,40K
FCB-0512,2016-06-01,2016-06-01,22:05:00,2016-06-01 22:05,40K
FCB-0512,2016-06-01,2016-06-01,22:08:36,2016-06-01 22:08,35K
FCB-0512,2016-06-01,2016-06-01,22:14:53,2016-06-01 22:14,MYCA
FCB-0512,2016-06-01,2016-06-01,22:14:59,2016-06-01 22:14,MYCA
FCB-0512,2016-06-01,2016-06-01,22:27:09,2016-06-01 22:27,35K
FCB-0512,2016-06-01,2016-06-01,23:02:23,2016-06-01 23:02,40K
FCB-0512,2016-06-01,2016-06-01,23:02:42,2016-06-01 23:02,35K
FCB-0512,2016-06-02,2016-06-01,1:47:19,2016-06-02 1:47,EPFULANO
FCB-0512,2016-06-03,2016-06-03,21:42:41,2016-06-03 21:42,40K
FCB-0512,2016-06-03,2016-06-03,21:45:00,2016-06-03 21:45,40K
FCB-0512,2016-06-03,2016-06-03,21:49:20,2016-06-03 21:49,MYLU
FCB-0512,2016-06-03,2016-06-03,21:49:25,2016-06-03 21:49,35K
FCB-0512,2016-06-03,2016-06-03,21:52:05,2016-06-03 21:52,35K
FCB-0512,2016-06-03,2016-06-03,21:52:13,2016-06-03 21:52,40K
FCB-0512,2016-06-03,2016-06-03,21:52:39,2016-06-03 21:52,40K
FCB-0512,2016-06-03,2016-06-03,21:53:39,2016-06-03 21:53,35K
FCB-0512,2016-06-03,2016-06-03,21:56:34,2016-06-03 21:56,40K
FCB-0512,2016-06-07,2016-06-07,21:52:54,2016-06-07 21:52,40K
FCB-0512,2016-06-07,2016-06-07,22:02:35,2016-06-07 22:02,40K
FCB-0512,2016-06-07,2016-06-07,22:04:08,2016-06-07 22:04,40K
FCB-0512,2016-06-03,2016-06-03,22:41:35,2016-06-03 22:41,45K
FCB-0512,2016-06-03,2016-06-03,23:21:13,2016-06-03 23:21,40K
FCB-0512,2016-06-03,2016-06-03,23:21:45,2016-06-03 23:21,MYCA
FCB-0512,2016-06-03,2016-06-03,23:27:28,2016-06-03 23:27,40K
FCB-0512,2016-06-03,2016-06-03,23:27:34,2016-06-03 23:27,40K
FCB-0512,2016-06-03,2016-06-03,23:27:38,2016-06-03 23:27,35K
FCB-0512,2016-06-03,2016-06-03,23:43:19,2016-06-03 23:43,35K
FCB-0512,2016-06-04,2016-06-03,0:09:25,2016-06-04 0:09,35K
FCB-0512,2016-06-04,2016-06-03,1:12:26,2016-06-04 1:12,35K
FCB-0512,2016-06-04,2016-06-03,1:12:53,2016-06-04 1:12,40K
FCB-0512,2016-06-04,2016-06-03,1:13:25,2016-06-04 1:13,35K
FCB-0512,2016-06-04,2016-06-03,1:14:57,2016-06-04 1:14,35K
FCB-0512,2016-06-04,2016-06-03,1:18:06,2016-06-04 1:18,35K
FCB-0512,2016-06-04,2016-06-03,1:34:18,2016-06-04 1:34,35K
FCB-0512,2016-06-04,2016-06-03,2:10:25,2016-06-04 2:10,35K
FCB-0512,2016-06-04,2016-06-03,2:21:43,2016-06-04 2:21,45K
FCB-0512,2016-06-04,2016-06-03,2:37:42,2016-06-04 2:37,35K
FCB-0512,2016-06-04,2016-06-03,4:24:12,2016-06-04 4:24,35K
FCB-0512,2016-06-07,2016-06-07,23:29:11,2016-06-07 23:29,40K
FCB-0512,2016-06-07,2016-06-07,21:38:54,2016-06-07 21:38,40K
FCB-0512,2016-06-07,2016-06-07,23:52:46,2016-06-07 23:52,40K
FCB-0512,2016-06-07,2016-06-07,21:40:11,2016-06-07 21:40,35K
FCB-0512,2016-06-07,2016-06-07,21:42:35,2016-06-07 21:42,35K
FCB-0512,2016-06-07,2016-06-07,21:43:34,2016-06-07 21:43,40K
FCB-0512,2016-06-07,2016-06-07,21:47:06,2016-06-07 21:47,MYCA
FCB-0512,2016-06-08,2016-06-08,23:06:20,2016-06-08 23:06,40K
FCB-0512,2016-06-07,2016-06-07,21:48:39,2016-06-07 21:48,35K
FCB-0512,2016-06-07,2016-06-07,21:49:09,2016-06-07 21:49,MYLU
FCB-0512,2016-06-07,2016-06-07,21:50:33,2016-06-07 21:50,35K
FCB-0512,2016-06-07,2016-06-07,21:50:50,2016-06-07 21:50,40K
FCB-0512,2016-06-07,2016-06-07,21:52:41,2016-06-07 21:52,35K
FCB-0512,2016-05-13,2016-05-13,21:12:09,2016-05-13 21:12,40K
FCB-0512,2016-06-07,2016-06-07,21:53:04,2016-06-07 21:53,35K
FCB-0512,2016-06-07,2016-06-07,21:53:33,2016-06-07 21:53,35K
FCB-0512,2016-05-16,2016-05-15,0:53:19,2016-05-16 0:53,40K
FCB-0512,2016-06-07,2016-06-07,21:56:16,2016-06-07 21:56,35K
FCB-0512,2016-05-30,2016-05-30,21:55:14,2016-05-30 21:55,40K
FCB-0512,2016-06-07,2016-06-07,22:03:40,2016-06-07 22:03,MYCA
FCB-0512,2016-06-07,2016-06-07,22:04:00,2016-06-07 22:04,MYCA
FCB-0512,2016-06-04,2016-06-04,22:03:03,2016-06-04 22:03,40K
FCB-0512,2016-06-07,2016-06-07,22:04:23,2016-06-07 22:04,40K
FCB-0512,2016-06-07,2016-06-07,22:04:45,2016-06-07 22:04,40K
FCB-0512,2016-06-07,2016-06-07,22:04:53,2016-06-07 22:04,MYCA
FCB-0512,2016-06-07,2016-06-07,22:05:04,2016-06-07 22:05,MYCA
FCB-0512,2016-06-07,2016-06-07,22:05:19,2016-06-07 22:05,MYCA
FCB-0512,2016-06-07,2016-06-07,22:05:34,2016-06-07 22:05,35K
FCB-0512,2016-06-07,2016-06-07,22:06:06,2016-06-07 22:06,MYCA
FCB-0512,2016-06-07,2016-06-07,22:06:30,2016-06-07 22:06,MYCA
FCB-0512,2016-06-07,2016-06-07,22:06:44,2016-06-07 22:06,40K
FCB-0512,2016-06-07,2016-06-07,22:08:42,2016-06-07 22:08,40K
FCB-0512,2016-06-07,2016-06-07,22:08:54,2016-06-07 22:08,40K
FCB-0512,2016-06-07,2016-06-07,22:13:32,2016-06-07 22:13,35K
FCB-0512,2016-06-07,2016-06-07,22:40:16,2016-06-07 22:40,35K
FCB-0512,2016-06-07,2016-06-07,22:40:31,2016-06-07 22:40,35K
FCB-0512,2016-06-07,2016-06-07,22:41:08,2016-06-07 22:41,35K
FCB-0512,2016-06-07,2016-06-07,22:41:35,2016-06-07 22:41,35K
FCB-0512,2016-06-07,2016-06-07,22:42:39,2016-06-07 22:42,35K
FCB-0512,2016-06-07,2016-06-07,22:43:44,2016-06-07 22:43,35K
FCB-0512,2016-06-07,2016-06-07,22:44:04,2016-06-07 22:44,35K
FCB-0512,2016-06-07,2016-06-07,22:44:55,2016-06-07 22:44,35K
FCB-0512,2016-06-07,2016-06-07,22:45:11,2016-06-07 22:45,35K
FCB-0512,2016-06-07,2016-06-07,22:45:56,2016-06-07 22:45,35K
FCB-0512,2016-06-07,2016-06-07,22:46:06,2016-06-07 22:46,35K
FCB-0512,2016-06-07,2016-06-07,22:54:17,2016-06-07 22:54,35K
FCB-0512,2016-06-07,2016-06-07,22:54:43,2016-06-07 22:54,35K
FCB-0512,2016-06-07,2016-06-07,22:58:13,2016-06-07 22:58,40K
FCB-0512,2016-06-07,2016-06-07,23:01:29,2016-06-07 23:01,35K
FCB-0512,2016-06-07,2016-06-07,23:05:52,2016-06-07 23:05,EPFULANO
FCB-0512,2016-06-07,2016-06-07,23:09:29,2016-06-07 23:09,35K
FCB-0512,2016-06-07,2016-06-07,23:10:23,2016-06-07 23:10,35K
FCB-0512,2016-06-07,2016-06-07,23:10:38,2016-06-07 23:10,40K
FCB-0512,2016-06-07,2016-06-07,23:10:50,2016-06-07 23:10,35K
FCB-0512,2016-06-07,2016-06-07,23:11:10,2016-06-07 23:11,35K
FCB-0512,2016-06-07,2016-06-07,23:12:02,2016-06-07 23:12,35K
FCB-0512,2016-06-07,2016-06-07,23:12:22,2016-06-07 23:12,35K
FCB-0512,2016-06-07,2016-06-07,23:12:51,2016-06-07 23:12,40K
FCB-0512,2016-06-07,2016-06-07,23:17:24,2016-06-07 23:17,35K
FCB-0512,2016-06-07,2016-06-07,23:22:47,2016-06-07 23:22,35K
FCB-0512,2016-06-07,2016-06-07,23:24:15,2016-06-07 23:24,35K
FCB-0512,2016-06-07,2016-06-07,23:24:25,2016-06-07 23:24,35K
FCB-0512,2016-06-07,2016-06-07,23:28:07,2016-06-07 23:28,40K
FCB-0512,2016-06-07,2016-06-07,23:28:13,2016-06-07 23:28,40K
FCB-0512,2016-06-07,2016-06-07,23:28:26,2016-06-07 23:28,MYCA
FCB-0512,2016-06-07,2016-06-07,23:28:47,2016-06-07 23:28,35K
FCB-0512,2016-06-05,2016-06-04,4:08:53,2016-06-05 4:08,40K
FCB-0512,2016-06-07,2016-06-07,23:29:19,2016-06-07 23:29,MYCA
FCB-0512,2016-06-07,2016-06-07,23:29:23,2016-06-07 23:29,MYCA
FCB-0512,2016-06-07,2016-06-07,23:29:34,2016-06-07 23:29,40K
FCB-0512,2016-06-07,2016-06-07,23:29:39,2016-06-07 23:29,MYCA
FCB-0512,2016-06-07,2016-06-07,23:31:42,2016-06-07 23:31,35K
FCB-0512,2016-06-07,2016-06-07,23:49:50,2016-06-07 23:49,35K
FCB-0512,2016-06-07,2016-06-07,23:51:30,2016-06-07 23:51,40K
FCB-0512,2016-06-05,2016-06-05,21:46:12,2016-06-05 21:46,40K
FCB-0512,2016-06-07,2016-06-07,23:54:54,2016-06-07 23:54,40K
FCB-0512,2016-06-05,2016-06-05,21:52:19,2016-06-05 21:52,40K
FCB-0512,2016-06-07,2016-06-07,23:58:42,2016-06-07 23:58,40K
FCB-0512,2016-06-08,2016-06-07,0:11:10,2016-06-08 0:11,35K
FCB-0512,2016-06-08,2016-06-07,0:12:32,2016-06-08 0:12,35K
FCB-0512,2016-06-08,2016-06-07,0:17:03,2016-06-08 0:17,35K
FCB-0512,2016-06-08,2016-06-07,0:17:34,2016-06-08 0:17,35K
FCB-0512,2016-06-08,2016-06-07,0:17:34,2016-06-08 0:17,40K
FCB-0512,2016-06-08,2016-06-07,0:22:14,2016-06-08 0:22,40K
FCB-0512,2016-06-08,2016-06-07,0:23:28,2016-06-08 0:23,35K
FCB-0512,2016-06-08,2016-06-07,0:38:49,2016-06-08 0:38,40K
FCB-0512,2016-06-08,2016-06-07,0:46:44,2016-06-08 0:46,45K
FCB-0512,2016-06-08,2016-06-07,1:07:25,2016-06-08 1:07,40K
FCB-0512,2016-06-08,2016-06-07,1:15:07,2016-06-08 1:15,35K
FCB-0512,2016-06-08,2016-06-07,1:15:14,2016-06-08 1:15,40K
FCB-0512,2016-06-08,2016-06-07,1:46:41,2016-06-08 1:46,45K
FCB-0512,2016-06-08,2016-06-07,2:06:15,2016-06-08 2:06,35K
FCB-0512,2016-06-08,2016-06-07,2:31:49,2016-06-08 2:31,35K
FCB-0512,2016-06-08,2016-06-07,3:09:05,2016-06-08 3:09,35K
FCB-0512,2016-06-08,2016-06-07,4:15:22,2016-06-08 4:15,35K
FCB-0512,2016-06-08,2016-06-08,21:35:00,2016-06-08 21:35,40K
FCB-0512,2016-06-08,2016-06-08,21:36:05,2016-06-08 21:36,40K
FCB-0512,2016-06-08,2016-06-08,21:36:52,2016-06-08 21:36,35K
FCB-0512,2016-06-08,2016-06-08,21:41:53,2016-06-08 21:41,35K
FCB-0512,2016-06-08,2016-06-08,21:42:12,2016-06-08 21:42,40K
FCB-0512,2016-06-08,2016-06-08,21:42:46,2016-06-08 21:42,MYLU
FCB-0512,2016-06-08,2016-06-08,21:43:25,2016-06-08 21:43,35K
FCB-0512,2016-06-08,2016-06-08,21:44:06,2016-06-08 21:44,35K
FCB-0512,2016-06-05,2016-06-05,22:53:40,2016-06-05 22:53,40K
FCB-0512,2016-06-08,2016-06-08,21:47:31,2016-06-08 21:47,35K
FCB-0512,2016-06-08,2016-06-08,21:58:45,2016-06-08 21:58,40K
FCB-0512,2016-06-08,2016-06-08,21:59:47,2016-06-08 21:59,35K
FCB-0512,2016-06-08,2016-06-08,22:19:55,2016-06-08 22:19,LANO
FCB-0512,2016-06-08,2016-06-08,22:21:51,2016-06-08 22:21,30K
FCB-0512,2016-06-08,2016-06-08,22:25:04,2016-06-08 22:25,40K
FCB-0512,2016-06-08,2016-06-08,22:27:00,2016-06-08 22:27,NOISE
FCB-0512,2016-06-08,2016-06-08,22:27:38,2016-06-08 22:27,35K
FCB-0512,2016-06-08,2016-06-08,22:29:02,2016-06-08 22:29,MYCA
FCB-0512,2016-06-08,2016-06-08,22:32:55,2016-06-08 22:32,35K
FCB-0512,2016-06-08,2016-06-08,22:33:00,2016-06-08 22:33,35K
FCB-0512,2016-06-08,2016-06-08,22:33:28,2016-06-08 22:33,40K
FCB-0512,2016-06-08,2016-06-08,22:35:46,2016-06-08 22:35,35K
FCB-0512,2016-06-08,2016-06-08,22:36:47,2016-06-08 22:36,35K
FCB-0512,2016-06-08,2016-06-08,22:43:02,2016-06-08 22:43,35K
FCB-0512,2016-06-08,2016-06-08,22:53:31,2016-06-08 22:53,35K
FCB-0512,2016-06-08,2016-06-08,22:56:25,2016-06-08 22:56,40K
FCB-0512,2016-06-08,2016-06-08,22:56:32,2016-06-08 22:56,40K
FCB-0512,2016-06-08,2016-06-08,22:57:32,2016-06-08 22:57,40K
FCB-0512,2016-06-08,2016-06-08,23:00:53,2016-06-08 23:00,EPFULANO
FCB-0512,2016-06-05,2016-06-05,23:31:14,2016-06-05 23:31,40K
FCB-0512,2016-06-08,2016-06-08,23:28:39,2016-06-08 23:28,40K
FCB-0512,2016-06-08,2016-06-08,23:30:05,2016-06-08 23:30,35K
FCB-0512,2016-06-08,2016-06-08,23:49:00,2016-06-08 23:49,40K
FCB-0512,2016-06-09,2016-06-08,0:12:08,2016-06-09 0:12,35K
FCB-0512,2016-06-09,2016-06-08,0:30:22,2016-06-09 0:30,35K
FCB-0512,2016-06-09,2016-06-08,0:37:19,2016-06-09 0:37,35K
FCB-0512,2016-06-09,2016-06-08,0:48:39,2016-06-09 0:48,35K
FCB-0512,2016-06-09,2016-06-08,0:55:50,2016-06-09 0:55,35K
FCB-0512,2016-06-09,2016-06-08,1:11:09,2016-06-09 1:11,40K
FCB-0512,2016-06-09,2016-06-08,1:30:23,2016-06-09 1:30,35K
FCB-0512,2016-06-09,2016-06-08,1:53:22,2016-06-09 1:53,35K
FCB-0512,2016-06-09,2016-06-08,2:42:39,2016-06-09 2:42,35K
FCB-0512,2016-06-06,2016-06-05,0:27:01,2016-06-06 0:27,40K
FCB-0512,2016-06-06,2016-06-06,22:00:41,2016-06-06 22:00,40K
FCB-0512,2016-06-06,2016-06-06,22:01:08,2016-06-06 22:01,40K
FCB-0512,2016-06-07,2016-06-06,2:16:49,2016-06-07 2:16,40K
FCB-0512,2016-06-07,2016-06-06,2:21:32,2016-06-07 2:21,40K
FCB-0512,2016-05-17,2016-05-17,21:31:42,2016-05-17 21:31,MYLU
FCB-0512,2016-06-07,2016-06-07,21:48:07,2016-06-07 21:48,MYLU
FCB-0512,2016-05-13,2016-05-13,21:03:37,2016-05-13 21:03,EPFULANO
FCB-0512,2016-05-13,2016-05-13,21:03:54,2016-05-13 21:03,EPFULANO
FCB-0512,2016-05-13,2016-05-13,21:04:00,2016-05-13 21:04,LANO
FCB-0512,2016-05-13,2016-05-13,21:04:12,2016-05-13 21:04,LANO
FCB-0512,2016-05-13,2016-05-13,21:04:35,2016-05-13 21:04,LANO
FCB-0512,2016-05-13,2016-05-13,21:04:39,2016-05-13 21:04,LANO
FCB-0512,2016-05-13,2016-05-13,21:04:54,2016-05-13 21:04,EPFULANO
FCB-0512,2016-05-13,2016-05-13,21:05:13,2016-05-13 21:05,LANO
FCB-0512,2016-05-13,2016-05-13,21:05:37,2016-05-13 21:05,LANO
FCB-0512,2016-05-13,2016-05-13,21:05:52,2016-05-13 21:05,LANO
FCB-0512,2016-05-13,2016-05-13,21:05:58,2016-05-13 21:05,LANO
FCB-0512,2016-05-13,2016-05-13,21:09:42,2016-05-13 21:09,40K
FCB-0512,2016-05-13,2016-05-13,21:12:04,2016-05-13 21:12,35K
FCB-0512,2016-06-07,2016-06-07,21:48:18,2016-06-07 21:48,MYLU
FCB-0512,2016-05-13,2016-05-13,21:12:16,2016-05-13 21:12,35K
FCB-0512,2016-05-13,2016-05-13,21:16:48,2016-05-13 21:16,35K
FCB-0512,2016-05-13,2016-05-13,21:18:17,2016-05-13 21:18,35K
FCB-0512,2016-05-13,2016-05-13,21:20:31,2016-05-13 21:20,LANO
FCB-0512,2016-05-13,2016-05-13,21:20:42,2016-05-13 21:20,25K
FCB-0512,2016-05-13,2016-05-13,21:23:23,2016-05-13 21:23,MYLU
FCB-0512,2016-05-13,2016-05-13,22:13:07,2016-05-13 22:13,LANO
FCB-0512,2016-05-13,2016-05-13,22:13:12,2016-05-13 22:13,EPFULANO
FCB-0512,2016-05-13,2016-05-13,22:17:09,2016-05-13 22:17,EPFULANO
FCB-0512,2016-05-13,2016-05-13,22:37:13,2016-05-13 22:37,EPFULANO
FCB-0512,2016-05-13,2016-05-13,22:57:55,2016-05-13 22:57,EPFULANO
FCB-0512,2016-05-13,2016-05-13,22:57:59,2016-05-13 22:57,EPFULANO
FCB-0512,2016-05-13,2016-05-13,23:12:16,2016-05-13 23:12,EPFULANO
FCB-0512,2016-05-13,2016-05-13,23:51:00,2016-05-13 23:51,EPFULANO
FCB-0512,2016-06-07,2016-06-07,21:53:41,2016-06-07 21:53,MYLU
FCB-0512,2016-05-14,2016-05-13,0:07:16,2016-05-14 0:07,EPFULANO
FCB-0512,2016-05-14,2016-05-13,0:22:11,2016-05-14 0:22,EPFULANO
FCB-0512,2016-05-14,2016-05-13,0:22:15,2016-05-14 0:22,EPFULANO
FCB-0512,2016-05-14,2016-05-13,0:41:14,2016-05-14 0:41,LANO
FCB-0512,2016-05-14,2016-05-13,0:43:35,2016-05-14 0:43,LANO
FCB-0512,2016-05-14,2016-05-13,0:46:08,2016-05-14 0:46,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:09:06,2016-05-14 1:09,35K
FCB-0512,2016-06-08,2016-06-08,21:47:17,2016-06-08 21:47,MYLU
FCB-0512,2016-05-14,2016-05-13,1:09:46,2016-05-14 1:09,LANO
FCB-0512,2016-05-14,2016-05-13,1:12:48,2016-05-14 1:12,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:12:52,2016-05-14 1:12,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:12:58,2016-05-14 1:12,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:15:07,2016-05-14 1:15,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:27:50,2016-05-14 1:27,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:44:46,2016-05-14 1:44,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:46:16,2016-05-14 1:46,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:47:02,2016-05-14 1:47,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:51:37,2016-05-14 1:51,EPFULANO
FCB-0512,2016-05-14,2016-05-13,1:52:59,2016-05-14 1:52,NOISE
FCB-0512,2016-05-14,2016-05-13,2:28:25,2016-05-14 2:28,35K
FCB-0512,2016-05-14,2016-05-13,2:39:19,2016-05-14 2:39,35K
FCB-0512,2016-05-14,2016-05-13,3:00:09,2016-05-14 3:00,EPFULANO
FCB-0512,2016-05-14,2016-05-13,3:51:50,2016-05-14 3:51,EPFULANO
FCB-0512,2016-05-14,2016-05-14,21:20:06,2016-05-14 21:20,35K
FCB-0512,2016-05-14,2016-05-14,21:20:11,2016-05-14 21:20,35K
FCB-0512,2016-05-14,2016-05-14,21:23:26,2016-05-14 21:23,35K
FCB-0512,2016-05-14,2016-05-14,21:45:11,2016-05-14 21:45,MYEV
FCB-0512,2016-05-14,2016-05-14,21:51:24,2016-05-14 21:51,35K
FCB-0512,2016-05-14,2016-05-14,22:14:11,2016-05-14 22:14,35K
FCB-0512,2016-05-14,2016-05-14,22:46:15,2016-05-14 22:46,LANO
FCB-0512,2016-05-14,2016-05-14,22:51:09,2016-05-14 22:51,40K
FCB-0512,2016-05-14,2016-05-14,22:54:40,2016-05-14 22:54,NOISE
FCB-0512,2016-05-14,2016-05-14,23:37:39,2016-05-14 23:37,EPFULANO
FCB-0512,2016-05-14,2016-05-14,23:45:33,2016-05-14 23:45,45K
FCB-0512,2016-05-14,2016-05-14,23:51:13,2016-05-14 23:51,LANO
FCB-0512,2016-05-15,2016-05-14,0:43:32,2016-05-15 0:43,35K
FCB-0512,2016-05-15,2016-05-14,1:06:58,2016-05-15 1:06,35K
FCB-0512,2016-05-15,2016-05-14,3:11:00,2016-05-15 3:11,EPFULANO
FCB-0512,2016-05-15,2016-05-14,3:30:04,2016-05-15 3:30,35K
FCB-0512,2016-05-15,2016-05-14,4:21:06,2016-05-15 4:21,LANO
FCB-0512,2016-05-15,2016-05-15,20:57:35,2016-05-15 20:57,EPFULANO
FCB-0512,2016-05-15,2016-05-15,21:05:04,2016-05-15 21:05,EPFULANO
FCB-0512,2016-05-15,2016-05-15,21:05:44,2016-05-15 21:05,EPFULANO
FCB-0512,2016-05-15,2016-05-15,21:13:51,2016-05-15 21:13,EPFULANO
FCB-0512,2016-05-15,2016-05-15,21:17:30,2016-05-15 21:17,35K
FCB-0512,2016-05-15,2016-05-15,21:46:32,2016-05-15 21:46,35K
FCB-0512,2016-05-15,2016-05-15,22:51:10,2016-05-15 22:51,35K
FCB-0512,2016-05-15,2016-05-15,23:03:01,2016-05-15 23:03,35K
FCB-0512,2016-05-15,2016-05-15,23:07:17,2016-05-15 23:07,40K
FCB-0512,2016-05-15,2016-05-15,23:24:01,2016-05-15 23:24,35K
FCB-0512,2016-05-15,2016-05-15,23:24:01,2016-05-15 23:24,40K
FCB-0512,2016-05-15,2016-05-15,23:34:33,2016-05-15 23:34,35K
FCB-0512,2016-05-16,2016-05-15,0:37:23,2016-05-16 0:37,40K
FCB-0512,2016-05-16,2016-05-15,0:50:56,2016-05-16 0:50,EPFULANO
FCB-0512,2016-05-16,2016-05-15,1:05:20,2016-05-16 1:05,EPFULANO
FCB-0512,2016-05-16,2016-05-15,1:05:28,2016-05-16 1:05,EPFULANO
FCB-0512,2016-05-16,2016-05-15,1:16:11,2016-05-16 1:16,EPFULANO
FCB-0512,2016-05-16,2016-05-15,1:22:24,2016-05-16 1:22,35K
FCB-0512,2016-05-16,2016-05-15,1:43:12,2016-05-16 1:43,LANO
FCB-0512,2016-05-16,2016-05-15,1:49:09,2016-05-16 1:49,EPFULANO
FCB-0512,2016-05-16,2016-05-15,2:26:07,2016-05-16 2:26,EPFULANO
FCB-0512,2016-05-16,2016-05-15,2:38:35,2016-05-16 2:38,LANO
FCB-0512,2016-05-16,2016-05-15,2:53:29,2016-05-16 2:53,EPFULANO
FCB-0512,2016-05-16,2016-05-15,3:59:59,2016-05-16 3:59,35K
FCB-0512,2016-05-16,2016-05-15,4:43:47,2016-05-16 4:43,35K
FCB-0512,2016-05-16,2016-05-15,4:50:41,2016-05-16 4:50,35K
FCB-0512,2016-05-16,2016-05-16,21:13:16,2016-05-16 21:13,EPFULANO
FCB-0512,2016-05-16,2016-05-16,23:28:20,2016-05-16 23:28,LANO
FCB-0512,2016-05-16,2016-05-16,23:55:02,2016-05-16 23:55,35K
FCB-0512,2016-05-17,2016-05-16,0:08:50,2016-05-17 0:08,35K
FCB-0512,2016-05-17,2016-05-16,0:17:07,2016-05-17 0:17,LANO
FCB-0512,2016-05-17,2016-05-16,0:34:32,2016-05-17 0:34,35K
FCB-0512,2016-05-17,2016-05-16,1:16:25,2016-05-17 1:16,EPFULANO
FCB-0512,2016-05-17,2016-05-16,1:16:33,2016-05-17 1:16,EPFULANO
FCB-0512,2016-05-17,2016-05-16,2:07:10,2016-05-17 2:07,30K
FCB-0512,2016-05-17,2016-05-16,3:39:37,2016-05-17 3:39,EPFULANO
FCB-0512,2016-05-17,2016-05-16,4:46:22,2016-05-17 4:46,LANO
FCB-0512,2016-05-19,2016-05-19,21:10:06,2016-05-19 21:10,40K
FCB-0512,2016-05-19,2016-05-19,23:42:29,2016-05-19 23:42,EPFULANO
FCB-0512,2016-05-21,2016-05-21,21:25:01,2016-05-21 21:25,35K
FCB-0512,2016-05-21,2016-05-21,21:32:31,2016-05-21 21:32,EPFULANO
FCB-0512,2016-05-21,2016-05-21,22:09:23,2016-05-21 22:09,35K
FCB-0512,2016-05-21,2016-05-21,23:33:13,2016-05-21 23:33,EPFULANO
FCB-0512,2016-05-22,2016-05-21,0:29:12,2016-05-22 0:29,35K
FCB-0512,2016-05-22,2016-05-22,21:21:27,2016-05-22 21:21,35K
FCB-0512,2016-05-22,2016-05-22,21:24:10,2016-05-22 21:24,EPFULANO
FCB-0512,2016-05-22,2016-05-22,22:55:53,2016-05-22 22:55,35K
FCB-0512,2016-05-22,2016-05-22,23:43:29,2016-05-22 23:43,35K
FCB-0512,2016-05-23,2016-05-22,0:46:02,2016-05-23 0:46,EPFULANO
FCB-0512,2016-05-23,2016-05-22,2:18:40,2016-05-23 2:18,EPFULANO
FCB-0512,2016-05-23,2016-05-22,2:19:04,2016-05-23 2:19,EPFULANO
FCB-0512,2016-05-23,2016-05-22,2:19:57,2016-05-23 2:19,EPFULANO
FCB-0512,2016-05-23,2016-05-22,3:26:30,2016-05-23 3:26,35K
FCB-0512,2016-05-23,2016-05-22,3:46:44,2016-05-23 3:46,35K
FCB-0512,2016-05-23,2016-05-23,21:21:03,2016-05-23 21:21,35K
FCB-0512,2016-05-23,2016-05-23,21:26:07,2016-05-23 21:26,LANO
FCB-0512,2016-05-23,2016-05-23,21:32:10,2016-05-23 21:32,LANO
FCB-0512,2016-05-23,2016-05-23,21:32:17,2016-05-23 21:32,35K
FCB-0512,2016-05-24,2016-05-23,2:07:39,2016-05-24 2:07,EPFULANO
FCB-0512,2016-05-24,2016-05-23,4:24:02,2016-05-24 4:24,35K
FCB-0512,2016-05-24,2016-05-24,21:21:23,2016-05-24 21:21,LANO
FCB-0512,2016-05-24,2016-05-24,21:22:13,2016-05-24 21:22,40K
FCB-0512,2016-05-24,2016-05-24,21:30:28,2016-05-24 21:30,35K
FCB-0512,2016-05-24,2016-05-24,21:30:38,2016-05-24 21:30,LANO
FCB-0512,2016-05-24,2016-05-24,22:52:10,2016-05-24 22:52,40K
FCB-0512,2016-05-24,2016-05-24,23:43:24,2016-05-24 23:43,EPFULANO
FCB-0512,2016-05-24,2016-05-24,23:43:28,2016-05-24 23:43,EPFULANO
FCB-0512,2016-05-25,2016-05-24,0:02:58,2016-05-25 0:02,35K
FCB-0512,2016-05-25,2016-05-24,0:30:58,2016-05-25 0:30,EPFULANO
FCB-0512,2016-05-25,2016-05-24,0:32:09,2016-05-25 0:32,MYCA
FCB-0512,2016-05-25,2016-05-24,0:34:21,2016-05-25 0:34,EPFULANO
FCB-0512,2016-05-25,2016-05-24,0:42:56,2016-05-25 0:42,EPFULANO
