Site,basin,file_zc,Date,Night,Time,DateTimeOriginal,Type,DR,Y,M,D,H,M,S,uS,Datum,Lat,Long,Zon,Easting,Northing,Elev,Sp_final,season,Species,Note,ID
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_020918_825.00#,2016-05-17,2016-05-16,2:09:18,2016-05-17 2:09,132,8,2016,5,17,2,9,18,820000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_023847_278.00#,2016-05-17,2016-05-16,2:38:47,2016-05-17 2:38,132,8,2016,5,17,2,38,47,270000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_034828_855.00#,2016-05-17,2016-05-16,3:48:28,2016-05-17 3:48,132,8,2016,5,17,3,48,28,850000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160602_222909_530.00#,2016-06-02,2016-06-02,22:29:09,2016-06-02 22:29,132,8,2016,6,2,22,29,9,530000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,LANO,1,"mLANO,fLANO",FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_035739_914.00#,2016-05-17,2016-05-16,3:57:39,2016-05-17 3:57,132,8,2016,5,17,3,57,39,910000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_211344_121.00#,2016-05-17,2016-05-17,21:13:44,2016-05-17 21:13,132,8,2016,5,17,21,13,44,120000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_214206_301.00#,2016-05-17,2016-05-17,21:42:06,2016-05-17 21:42,132,8,2016,5,17,21,42,6,300000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_220532_400.00#,2016-05-17,2016-05-17,22:05:32,2016-05-17 22:05,132,8,2016,5,17,22,5,32,400000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,30K,1,30K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160517_222640_147.00#,2016-05-17,2016-05-17,22:26:40,2016-05-17 22:26,132,8,2016,5,17,22,26,40,140000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,MYLU,1,"mMYLU,fMYLU",FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_000320_017.00#,2016-05-18,2016-05-17,0:03:20,2016-05-18 0:03,132,8,2016,5,18,0,3,20,10000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_010627_697.00#,2016-05-18,2016-05-17,1:06:27,2016-05-18 1:06,132,8,2016,5,18,1,6,27,690000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_015933_728.00#,2016-05-18,2016-05-17,1:59:33,2016-05-18 1:59,132,8,2016,5,18,1,59,33,720000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_213656_081.00#,2016-05-18,2016-05-18,21:36:56,2016-05-18 21:36,132,8,2016,5,18,21,36,56,80000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_215500_170.00#,2016-05-18,2016-05-18,21:55:00,2016-05-18 21:55,132,8,2016,5,18,21,55,0,170000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160518_222654_161.00#,2016-05-18,2016-05-18,22:26:54,2016-05-18 22:26,132,8,2016,5,18,22,26,54,160000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160519_224737_028.00#,2016-05-19,2016-05-19,22:47:37,2016-05-19 22:47,132,8,2016,5,19,22,47,37,20000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_002744_647.00#,2016-05-20,2016-05-19,0:27:44,2016-05-20 0:27,132,8,2016,5,20,0,27,44,640000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_014727_038.00#,2016-05-20,2016-05-19,1:47:27,2016-05-20 1:47,132,8,2016,5,20,1,47,27,30000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_021722_604.00#,2016-05-20,2016-05-19,2:17:22,2016-05-20 2:17,132,8,2016,5,20,2,17,22,600000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_021724_624.00#,2016-05-20,2016-05-19,2:17:24,2016-05-20 2:17,132,8,2016,5,20,2,17,24,620000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_024149_467.00#,2016-05-20,2016-05-19,2:41:49,2016-05-20 2:41,132,8,2016,5,20,2,41,49,460000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_025451_375.00#,2016-05-20,2016-05-19,2:54:51,2016-05-20 2:54,132,8,2016,5,20,2,54,51,370000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_213114_692.00#,2016-05-20,2016-05-20,21:31:14,2016-05-20 21:31,132,8,2016,5,20,21,31,14,690000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_213439_797.00#,2016-05-20,2016-05-20,21:34:39,2016-05-20 21:34,132,8,2016,5,20,21,34,39,790000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160603_213347_611.00#,2016-06-03,2016-06-03,21:33:47,2016-06-03 21:33,132,8,2016,6,3,21,33,47,610000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,LANO,1,"mLANO,fLANO",FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160520_233824_665.00#,2016-05-20,2016-05-20,23:38:24,2016-05-20 23:38,132,8,2016,5,20,23,38,24,660000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_001350_776.00#,2016-05-21,2016-05-20,0:13:50,2016-05-21 0:13,132,8,2016,5,21,0,13,50,770000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_001352_904.00#,2016-05-21,2016-05-20,0:13:52,2016-05-21 0:13,132,8,2016,5,21,0,13,52,900000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_003755_285.00#,2016-05-21,2016-05-20,0:37:55,2016-05-21 0:37,132,8,2016,5,21,0,37,55,280000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_023546_924.00#,2016-05-21,2016-05-20,2:35:46,2016-05-21 2:35,132,8,2016,5,21,2,35,46,920000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_214423_289.00#,2016-05-21,2016-05-21,21:44:23,2016-05-21 21:44,132,8,2016,5,21,21,44,23,280000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_222852_856.00#,2016-05-21,2016-05-21,22:28:52,2016-05-21 22:28,132,8,2016,5,21,22,28,52,850000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_225102_881.00#,2016-05-21,2016-05-21,22:51:02,2016-05-21 22:51,132,8,2016,5,21,22,51,2,880000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_225238_882.00#,2016-05-21,2016-05-21,22:52:38,2016-05-21 22:52,132,8,2016,5,21,22,52,38,880000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_225247_378.00#,2016-05-21,2016-05-21,22:52:47,2016-05-21 22:52,132,8,2016,5,21,22,52,47,370000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_225813_387.00#,2016-05-21,2016-05-21,22:58:13,2016-05-21 22:58,132,8,2016,5,21,22,58,13,380000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_233751_524.00#,2016-05-21,2016-05-21,23:37:51,2016-05-21 23:37,132,8,2016,5,21,23,37,51,520000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_234149_326.00#,2016-05-21,2016-05-21,23:41:49,2016-05-21 23:41,132,8,2016,5,21,23,41,49,320000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_234455_395.00#,2016-05-21,2016-05-21,23:44:55,2016-05-21 23:44,132,8,2016,5,21,23,44,55,390000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_234459_606.00#,2016-05-21,2016-05-21,23:44:59,2016-05-21 23:44,132,8,2016,5,21,23,44,59,600000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_234501_710.00#,2016-05-21,2016-05-21,23:45:01,2016-05-21 23:45,132,8,2016,5,21,23,45,1,710000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_234505_290.00#,2016-05-21,2016-05-21,23:45:05,2016-05-21 23:45,132,8,2016,5,21,23,45,5,290000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_235412_297.00#,2016-05-21,2016-05-21,23:54:12,2016-05-21 23:54,132,8,2016,5,21,23,54,12,290000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160521_235656_065.00#,2016-05-21,2016-05-21,23:56:56,2016-05-21 23:56,132,8,2016,5,21,23,56,56,60000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_000730_734.00#,2016-05-22,2016-05-21,0:07:30,2016-05-22 0:07,132,8,2016,5,22,0,7,30,730000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_002021_385.00#,2016-05-22,2016-05-21,0:20:21,2016-05-22 0:20,132,8,2016,5,22,0,20,21,380000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_002027_255.00#,2016-05-22,2016-05-21,0:20:27,2016-05-22 0:20,132,8,2016,5,22,0,20,27,250000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_002230_882.00#,2016-05-22,2016-05-21,0:22:30,2016-05-22 0:22,132,8,2016,5,22,0,22,30,880000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_002258_794.00#,2016-05-22,2016-05-21,0:22:58,2016-05-22 0:22,132,8,2016,5,22,0,22,58,790000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_004120_420.00#,2016-05-22,2016-05-21,0:41:20,2016-05-22 0:41,132,8,2016,5,22,0,41,20,420000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_004916_307.00#,2016-05-22,2016-05-21,0:49:16,2016-05-22 0:49,132,8,2016,5,22,0,49,16,300000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_005209_124.00#,2016-05-22,2016-05-21,0:52:09,2016-05-22 0:52,132,8,2016,5,22,0,52,9,120000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_010426_908.00#,2016-05-22,2016-05-21,1:04:26,2016-05-22 1:04,132,8,2016,5,22,1,4,26,900000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_010455_283.00#,2016-05-22,2016-05-21,1:04:55,2016-05-22 1:04,132,8,2016,5,22,1,4,55,280000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_012540_708.00#,2016-05-22,2016-05-21,1:25:40,2016-05-22 1:25,132,8,2016,5,22,1,25,40,700000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_012636_041.00#,2016-05-22,2016-05-21,1:26:36,2016-05-22 1:26,132,8,2016,5,22,1,26,36,40000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_012638_066.00#,2016-05-22,2016-05-21,1:26:38,2016-05-22 1:26,132,8,2016,5,22,1,26,38,60000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_014210_206.00#,2016-05-22,2016-05-21,1:42:10,2016-05-22 1:42,132,8,2016,5,22,1,42,10,200000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_014212_269.00#,2016-05-22,2016-05-21,1:42:12,2016-05-22 1:42,132,8,2016,5,22,1,42,12,260000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_020205_961.00#,2016-05-22,2016-05-21,2:02:05,2016-05-22 2:02,132,8,2016,5,22,2,2,5,960000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,"35K,fMYVO",FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_020325_280.00#,2016-05-22,2016-05-21,2:03:25,2016-05-22 2:03,132,8,2016,5,22,2,3,25,280000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_021352_832.00#,2016-05-22,2016-05-21,2:13:52,2016-05-22 2:13,132,8,2016,5,22,2,13,52,830000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_021426_635.00#,2016-05-22,2016-05-21,2:14:26,2016-05-22 2:14,132,8,2016,5,22,2,14,26,630000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_023836_977.00#,2016-05-22,2016-05-21,2:38:36,2016-05-22 2:38,132,8,2016,5,22,2,38,36,970000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160522_232929_842.00#,2016-05-22,2016-05-22,23:29:29,2016-05-22 23:29,132,8,2016,5,22,23,29,29,840000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_001316_242.00#,2016-05-23,2016-05-22,0:13:16,2016-05-23 0:13,132,8,2016,5,23,0,13,16,240000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_001456_403.00#,2016-05-23,2016-05-22,0:14:56,2016-05-23 0:14,132,8,2016,5,23,0,14,56,400000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_001748_476.00#,2016-05-23,2016-05-22,0:17:48,2016-05-23 0:17,132,8,2016,5,23,0,17,48,470000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_014733_423.00#,2016-05-23,2016-05-22,1:47:33,2016-05-23 1:47,132,8,2016,5,23,1,47,33,420000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_023146_345.00#,2016-05-23,2016-05-22,2:31:46,2016-05-23 2:31,132,8,2016,5,23,2,31,46,340000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_024719_685.00#,2016-05-23,2016-05-22,2:47:19,2016-05-23 2:47,132,8,2016,5,23,2,47,19,680000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_025931_206.00#,2016-05-23,2016-05-22,2:59:31,2016-05-23 2:59,132,8,2016,5,23,2,59,31,200000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_025934_820.00#,2016-05-23,2016-05-22,2:59:34,2016-05-23 2:59,132,8,2016,5,23,2,59,34,820000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_030203_314.00#,2016-05-23,2016-05-22,3:02:03,2016-05-23 3:02,132,8,2016,5,23,3,2,3,310000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_031419_454.00#,2016-05-23,2016-05-22,3:14:19,2016-05-23 3:14,132,8,2016,5,23,3,14,19,450000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_031751_832.00#,2016-05-23,2016-05-22,3:17:51,2016-05-23 3:17,132,8,2016,5,23,3,17,51,830000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_032326_941.00#,2016-05-23,2016-05-22,3:23:26,2016-05-23 3:23,132,8,2016,5,23,3,23,26,940000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_032432_655.00#,2016-05-23,2016-05-22,3:24:32,2016-05-23 3:24,132,8,2016,5,23,3,24,32,650000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_032830_648.00#,2016-05-23,2016-05-22,3:28:30,2016-05-23 3:28,132,8,2016,5,23,3,28,30,640000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_033909_372.00#,2016-05-23,2016-05-22,3:39:09,2016-05-23 3:39,132,8,2016,5,23,3,39,9,370000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,35K,1,35K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_034526_087.00#,2016-05-23,2016-05-22,3:45:26,2016-05-23 3:45,132,8,2016,5,23,3,45,26,80000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_034541_004.00#,2016-05-23,2016-05-22,3:45:41,2016-05-23 3:45,132,8,2016,5,23,3,45,41,0,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,40K,1,40K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_212902_138.00#,2016-05-23,2016-05-23,21:29:02,2016-05-23 21:29,132,8,2016,5,23,21,29,2,130000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_212904_432.00#,2016-05-23,2016-05-23,21:29:04,2016-05-23 21:29,132,8,2016,5,23,21,29,4,430000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,20K,1,20K,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
UWB-0513,UWB,PBM-UWB-0513__1__0_20160523_232120_419.00#,2016-05-23,2016-05-23,23:21:20,2016-05-23 23:21,132,8,2016,5,23,23,21,20,410000,NAD83,NA,NA,10U,5450713.396,599535.8687,641.28009,NOISE,1,noise,FWCPAlderesnagclearingSMM-U1-100283(-36.4dBV),FM
