Site,file_zc,type,ID    ,Divrat,Date,Night,DateTimeOriginal,YYYY,MM,DD,HH,MN,SS,uS,Datum     ,Lat      ,Long      ,utm_zone,utm_easting,utm_nothing,Elev,Tape    ,Note                                                                     ,Sp_final,Species_full
326072_SW,ST1_PB072SW_0_20160615_224735_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:47:35,2016,6,15,22,47,35,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,6,3,0.203743)"
326072_SW,ST1_PB072SW_0_20160615_224922_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:49:22,2016,6,15,22,49,22,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,15,10,0.282583)"
326072_SW,ST1_PB072SW_0_20160615_225109_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:51:09,2016,6,15,22,51,9,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,6,0.358530)"
326072_SW,ST1_PB072SW_0_20160615_225317_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:53:17,2016,6,15,22,53,17,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,11,4,0.138739)"
326072_SW,ST1_PB072SW_0_20160615_225430_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:54:30,2016,6,15,22,54,30,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160615_225607_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 22:56:07,2016,6,15,22,56,7,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,6,5,0.351326)"
326072_SW,ST1_PB072SW_0_20160615_230052_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:00:52,2016,6,15,23,0,52,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,11,4,0.134674)"
326072_SW,ST1_PB072SW_0_20160615_230112_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:01:12,2016,6,15,23,1,12,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,22,8,0.148629)"
326072_SW,ST1_PB072SW_0_20160615_231159_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:11:59,2016,6,15,23,11,59,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,8,3,0.148777)"
326072_SW,ST1_PB072SW_0_20160615_231309_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:13:09,2016,6,15,23,13,9,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,4,2,0.205232)"
326072_SW,ST1_PB072SW_0_20160615_232105_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:21:05,2016,6,15,23,21,5,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,6,6,0.459616)"
326072_SW,ST1_PB072SW_0_20160615_232524_000.zc,132,NA,8,2016-06-15,2016-06-15,2016-06-15 23:25:24,2016,6,15,23,25,24,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,9,7,0.334788)"
326072_SW,ST1_PB072SW_0_20160616_000217_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 00:02:17,2016,6,16,0,2,17,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,10,4,0.150572)"
326072_SW,ST1_PB072SW_0_20160616_000740_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 00:07:40,2016,6,16,0,7,40,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,10,5,0.202944)"
326072_SW,ST1_PB072SW_0_20160616_002637_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 00:26:37,2016,6,16,0,26,37,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,12,9,0.310210)"
326072_SW,ST1_PB072SW_0_20160616_003545_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 00:35:45,2016,6,16,0,35,45,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_010649_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:06:49,2016,6,16,1,6,49,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,16,9,0.199645)"
326072_SW,ST1_PB072SW_0_20160616_010718_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:07:18,2016,6,16,1,7,18,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,5,3,0.194971)"
326072_SW,ST1_PB072SW_0_20160616_011449_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:14:49,2016,6,16,1,14,49,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,8,5,0.239465)"
326072_SW,ST1_PB072SW_0_20160616_012051_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:20:51,2016,6,16,1,20,51,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,3,2,0.205799)"
326072_SW,ST1_PB072SW_0_20160616_013741_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:37:41,2016,6,16,1,37,41,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_014308_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:43:08,2016,6,16,1,43,8,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_014737_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:47:37,2016,6,16,1,47,37,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,13,8,0.261618)"
326072_SW,ST1_PB072SW_0_20160616_015206_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 01:52:06,2016,6,16,1,52,6,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,13,6,0.186049)"
326072_SW,ST1_PB072SW_0_20160616_020644_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 02:06:44,2016,6,16,2,6,44,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,6,3,0.207382)"
326072_SW,ST1_PB072SW_0_20160616_021017_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 02:10:17,2016,6,16,2,10,17,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,11,3,0.126774)"
326072_SW,ST1_PB072SW_0_20160616_021706_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 02:17:06,2016,6,16,2,17,6,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_025152_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 02:51:52,2016,6,16,2,51,52,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,2,0.127796)"
326072_SW,ST1_PB072SW_0_20160616_025834_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 02:58:34,2016,6,16,2,58,34,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,5,0.232700)"
326072_SW,ST1_PB072SW_0_20160616_031006_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:10:06,2016,6,16,3,10,6,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,14,9,0.267971)"
326072_SW,ST1_PB072SW_0_20160616_031635_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:16:35,2016,6,16,3,16,35,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,14,13,0.281432)"
326072_SW,ST1_PB072SW_0_20160616_032031_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:20:31,2016,6,16,3,20,31,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,3,3,0.388282)"
326072_SW,ST1_PB072SW_0_20160616_032125_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:21:25,2016,6,16,3,21,25,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYCA(KSMYCA,8,5,0.143374)"
326072_SW,ST1_PB072SW_0_20160616_032427_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:24:27,2016,6,16,3,24,27,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,16,8,0.185387)"
326072_SW,ST1_PB072SW_0_20160616_033049_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:30:49,2016,6,16,3,30,49,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,5,4,0.277646)"
326072_SW,ST1_PB072SW_0_20160616_034811_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:48:11,2016,6,16,3,48,11,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,3,0.196582)"
326072_SW,ST1_PB072SW_0_20160616_035530_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 03:55:30,2016,6,16,3,55,30,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,20,14,0.256461)"
326072_SW,ST1_PB072SW_0_20160616_040858_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:08:58,2016,6,16,4,8,58,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,6,2,0.123472)"
326072_SW,ST1_PB072SW_0_20160616_041352_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:13:52,2016,6,16,4,13,52,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,12,7,0.239383)"
326072_SW,ST1_PB072SW_0_20160616_041430_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:14:30,2016,6,16,4,14,30,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_042142_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:21:42,2016,6,16,4,21,42,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,mMYLU,fMYLU,MYLU(KSMYLU,17,8,0.206082)"
326072_SW,ST1_PB072SW_0_20160616_042308_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:23:08,2016,6,16,4,23,8,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,26,12,0.212728)"
326072_SW,ST1_PB072SW_0_20160616_042341_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:23:41,2016,6,16,4,23,41,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,2,2,0.174098)"
326072_SW,ST1_PB072SW_0_20160616_042436_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:24:36,2016,6,16,4,24,36,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,21,14,0.304245)"
326072_SW,ST1_PB072SW_0_20160616_042952_000.zc,132,NA,8,2016-06-16,2016-06-15,2016-06-16 04:29:52,2016,6,16,4,29,52,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYCA(KSMYCA,4,4,0.228582)"
326072_SW,ST1_PB072SW_0_20160616_213449_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:34:49,2016,6,16,21,34,49,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,13,3,0.113819)"
326072_SW,ST1_PB072SW_0_20160616_213624_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:36:24,2016,6,16,21,36,24,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,15,10,0.305873)"
326072_SW,ST1_PB072SW_0_20160616_214628_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:46:28,2016,6,16,21,46,28,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,6,0.207101)"
326072_SW,ST1_PB072SW_0_20160616_214916_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:49:16,2016,6,16,21,49,16,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,23,11,0.171879)"
326072_SW,ST1_PB072SW_0_20160616_215201_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:52:01,2016,6,16,21,52,1,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,20,14,0.302103)"
326072_SW,ST1_PB072SW_0_20160616_215456_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:54:56,2016,6,16,21,54,56,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,17,13,0.322372)"
326072_SW,ST1_PB072SW_0_20160616_215552_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:55:52,2016,6,16,21,55,52,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,23,12,0.204626)"
326072_SW,ST1_PB072SW_0_20160616_215614_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:56:14,2016,6,16,21,56,14,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,2,2,0.470321)"
326072_SW,ST1_PB072SW_0_20160616_215707_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:57:07,2016,6,16,21,57,7,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,49,30,0.225733)"
326072_SW,ST1_PB072SW_0_20160616_215812_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:58:12,2016,6,16,21,58,12,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,36,23,0.284294)"
326072_SW,ST1_PB072SW_0_20160616_215851_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:58:51,2016,6,16,21,58,51,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYVO(KSMYVO,25,10,0.150592)"
326072_SW,ST1_PB072SW_0_20160616_215950_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 21:59:50,2016,6,16,21,59,50,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,15,9,0.254619)"
326072_SW,ST1_PB072SW_0_20160616_220221_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:02:21,2016,6,16,22,2,21,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,27,17,0.214461)"
326072_SW,ST1_PB072SW_0_20160616_220243_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:02:43,2016,6,16,22,2,43,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,3,3,0.437434)"
326072_SW,ST1_PB072SW_0_20160616_220543_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:05:43,2016,6,16,22,5,43,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,9,8,0.391175)"
326072_SW,ST1_PB072SW_0_20160616_223655_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:36:55,2016,6,16,22,36,55,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,LABO(KSLABO,11,4,0.127965)"
326072_SW,ST1_PB072SW_0_20160616_224023_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:40:23,2016,6,16,22,40,23,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_224031_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:40:31,2016,6,16,22,40,31,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,5,2,0.159174)"
326072_SW,ST1_PB072SW_0_20160616_225053_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:50:53,2016,6,16,22,50,53,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,4,2,0.146752)"
326072_SW,ST1_PB072SW_0_20160616_225328_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:53:28,2016,6,16,22,53,28,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,5,4,0.350787)"
326072_SW,ST1_PB072SW_0_20160616_225341_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 22:53:41,2016,6,16,22,53,41,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,12,8,0.225289)"
326072_SW,ST1_PB072SW_0_20160616_230406_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:04:06,2016,6,16,23,4,6,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,40K
326072_SW,ST1_PB072SW_0_20160616_230649_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:06:49,2016,6,16,23,6,49,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,8,3,0.115090)"
326072_SW,ST1_PB072SW_0_20160616_230751_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:07:51,2016,6,16,23,7,51,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,7,5,0.311475)"
326072_SW,ST1_PB072SW_0_20160616_231511_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:15:11,2016,6,16,23,15,11,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,LABO(KSLABO,7,3,0.152482)"
326072_SW,ST1_PB072SW_0_20160616_231536_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:15:36,2016,6,16,23,15,36,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,2,2,0.480104)"
326072_SW,ST1_PB072SW_0_20160616_232450_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:24:50,2016,6,16,23,24,50,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,19,11,0.230266)"
326072_SW,ST1_PB072SW_0_20160616_233334_000.zc,132,NA,8,2016-06-16,2016-06-16,2016-06-16 23:33:34,2016,6,16,23,33,34,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,3,3,0.406550)"
326072_SW,ST1_PB072SW_0_20160617_000915_000.zc,132,NA,8,2016-06-17,2016-06-16,2016-06-17 00:09:15,2016,6,17,0,9,15,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,22,9,0.193532)"
326072_SW,ST1_PB072SW_0_20160617_001726_000.zc,132,NA,8,2016-06-17,2016-06-16,2016-06-17 00:17:26,2016,6,17,0,17,26,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,8,3,0.174154)"
326072_SW,ST1_PB072SW_0_20160617_002909_000.zc,132,NA,8,2016-06-17,2016-06-16,2016-06-17 00:29:09,2016,6,17,0,29,9,0,NA,49.01082,-122.58,10,529989,5428739,NA,NA,"Felix Martinez, Langley; Subset 3 Coastal; KSPro 3.1.8 NA 3.1.0          ",40K,"40K,MYLU(KSMYLU,5,3,0.215074)"
